region,date,value,type,daysSinceOutbreak,daysSinceFirstDeath,daysSince10Deaths,daysSince200Outbreak,changeDaily,changeWeekly,changeDailyPerc,changeWeeklyPerc,pop,casespermillion,continent
Afghanistan,2020-01-22T00:00:00Z,0,cases,NA,NA,NA,NA,NA,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-22T00:00:00Z,0,deaths,NA,NA,NA,NA,NA,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-23T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-23T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-24T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-24T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-25T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-25T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-26T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-26T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-27T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-27T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-28T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-28T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,37.17,0,Asia
Afghanistan,2020-01-29T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-01-29T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-01-30T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-01-30T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-01-31T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-01-31T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-01T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-01T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-02T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-02T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-03T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-03T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-04T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-04T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-05T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-05T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-06T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-06T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-07T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-07T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-08T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-08T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-09T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-09T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-10T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-10T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-11T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-11T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-12T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-12T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-13T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-13T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-14T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-14T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-15T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-15T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-16T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-16T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-17T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-17T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-18T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-18T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-19T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-19T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-20T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-20T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-21T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-21T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-22T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-22T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-23T00:00:00Z,0,cases,0,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-23T00:00:00Z,0,deaths,0,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-24T00:00:00Z,1,cases,1,NA,NA,NA,1,1,100,100,37.17,0.03,Asia
Afghanistan,2020-02-24T00:00:00Z,0,deaths,1,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-25T00:00:00Z,1,cases,2,NA,NA,NA,0,1,0,100,37.17,0.03,Asia
Afghanistan,2020-02-25T00:00:00Z,0,deaths,2,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-26T00:00:00Z,1,cases,3,NA,NA,NA,0,1,0,100,37.17,0.03,Asia
Afghanistan,2020-02-26T00:00:00Z,0,deaths,3,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-27T00:00:00Z,1,cases,4,NA,NA,NA,0,1,0,100,37.17,0.03,Asia
Afghanistan,2020-02-27T00:00:00Z,0,deaths,4,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-28T00:00:00Z,1,cases,5,NA,NA,NA,0,1,0,100,37.17,0.03,Asia
Afghanistan,2020-02-28T00:00:00Z,0,deaths,5,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-02-29T00:00:00Z,1,cases,6,NA,NA,NA,0,1,0,100,37.17,0.03,Asia
Afghanistan,2020-02-29T00:00:00Z,0,deaths,6,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-01T00:00:00Z,1,cases,7,NA,NA,NA,0,1,0,100,37.17,0.03,Asia
Afghanistan,2020-03-01T00:00:00Z,0,deaths,7,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-02T00:00:00Z,1,cases,8,NA,NA,NA,0,0,0,0,37.17,0.03,Asia
Afghanistan,2020-03-02T00:00:00Z,0,deaths,8,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-03T00:00:00Z,1,cases,9,NA,NA,NA,0,0,0,0,37.17,0.03,Asia
Afghanistan,2020-03-03T00:00:00Z,0,deaths,9,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-04T00:00:00Z,1,cases,10,NA,NA,NA,0,0,0,0,37.17,0.03,Asia
Afghanistan,2020-03-04T00:00:00Z,0,deaths,10,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-05T00:00:00Z,1,cases,11,NA,NA,NA,0,0,0,0,37.17,0.03,Asia
Afghanistan,2020-03-05T00:00:00Z,0,deaths,11,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-06T00:00:00Z,1,cases,12,NA,NA,NA,0,0,0,0,37.17,0.03,Asia
Afghanistan,2020-03-06T00:00:00Z,0,deaths,12,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-07T00:00:00Z,1,cases,13,NA,NA,NA,0,0,0,0,37.17,0.03,Asia
Afghanistan,2020-03-07T00:00:00Z,0,deaths,13,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-08T00:00:00Z,4,cases,14,NA,NA,NA,3,3,75,75,37.17,0.11,Asia
Afghanistan,2020-03-08T00:00:00Z,0,deaths,14,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-09T00:00:00Z,4,cases,15,NA,NA,NA,0,3,0,75,37.17,0.11,Asia
Afghanistan,2020-03-09T00:00:00Z,0,deaths,15,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-10T00:00:00Z,5,cases,16,NA,NA,NA,1,4,20,80,37.17,0.13,Asia
Afghanistan,2020-03-10T00:00:00Z,0,deaths,16,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-11T00:00:00Z,7,cases,17,NA,NA,NA,2,6,29,86,37.17,0.19,Asia
Afghanistan,2020-03-11T00:00:00Z,0,deaths,17,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-12T00:00:00Z,7,cases,18,NA,NA,NA,0,6,0,86,37.17,0.19,Asia
Afghanistan,2020-03-12T00:00:00Z,0,deaths,18,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-13T00:00:00Z,7,cases,19,NA,NA,NA,0,6,0,86,37.17,0.19,Asia
Afghanistan,2020-03-13T00:00:00Z,0,deaths,19,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-14T00:00:00Z,11,cases,20,NA,NA,NA,4,10,36,91,37.17,0.3,Asia
Afghanistan,2020-03-14T00:00:00Z,0,deaths,20,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-15T00:00:00Z,16,cases,21,NA,NA,NA,5,12,31,75,37.17,0.43,Asia
Afghanistan,2020-03-15T00:00:00Z,0,deaths,21,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-16T00:00:00Z,21,cases,22,NA,NA,NA,5,17,24,81,37.17,0.56,Asia
Afghanistan,2020-03-16T00:00:00Z,0,deaths,22,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-17T00:00:00Z,22,cases,23,NA,NA,NA,1,17,5,77,37.17,0.59,Asia
Afghanistan,2020-03-17T00:00:00Z,0,deaths,23,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-18T00:00:00Z,22,cases,24,NA,NA,NA,0,15,0,68,37.17,0.59,Asia
Afghanistan,2020-03-18T00:00:00Z,0,deaths,24,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-19T00:00:00Z,22,cases,25,NA,NA,NA,0,15,0,68,37.17,0.59,Asia
Afghanistan,2020-03-19T00:00:00Z,0,deaths,25,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-20T00:00:00Z,24,cases,26,NA,NA,NA,2,17,8,71,37.17,0.65,Asia
Afghanistan,2020-03-20T00:00:00Z,0,deaths,26,NA,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-21T00:00:00Z,24,cases,27,0,NA,NA,0,13,0,54,37.17,0.65,Asia
Afghanistan,2020-03-21T00:00:00Z,0,deaths,27,0,NA,NA,0,0,NA,NA,37.17,0,Asia
Afghanistan,2020-03-22T00:00:00Z,40,cases,28,1,NA,NA,16,24,40,60,37.17,1.08,Asia
Afghanistan,2020-03-22T00:00:00Z,1,deaths,28,1,NA,NA,1,1,100,100,37.17,0.03,Asia
Afghanistan,2020-03-23T00:00:00Z,40,cases,29,2,NA,NA,0,19,0,48,37.17,1.08,Asia
Afghanistan,2020-03-23T00:00:00Z,1,deaths,29,2,NA,NA,0,1,0,100,37.17,0.03,Asia
Afghanistan,2020-03-24T00:00:00Z,74,cases,30,3,NA,NA,34,52,46,70,37.17,1.99,Asia
Afghanistan,2020-03-24T00:00:00Z,1,deaths,30,3,NA,NA,0,1,0,100,37.17,0.03,Asia
Afghanistan,2020-03-25T00:00:00Z,84,cases,31,4,NA,NA,10,62,12,74,37.17,2.26,Asia
Afghanistan,2020-03-25T00:00:00Z,2,deaths,31,4,NA,NA,1,2,50,100,37.17,0.05,Asia
Albania,2020-01-22T00:00:00Z,0,cases,NA,NA,NA,NA,NA,NA,NA,NA,2.87,0,Europe
Albania,2020-01-22T00:00:00Z,0,deaths,NA,NA,NA,NA,NA,NA,NA,NA,2.87,0,Europe
Albania,2020-01-23T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-23T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-24T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-24T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-25T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-25T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-26T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-26T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-27T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-27T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-28T00:00:00Z,0,cases,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-28T00:00:00Z,0,deaths,NA,NA,NA,NA,0,NA,NA,NA,2.87,0,Europe
Albania,2020-01-29T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-01-29T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-01-30T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-01-30T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-01-31T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-01-31T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-01T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-01T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-02T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-02T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-03T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-03T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-04T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-04T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-05T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-05T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-06T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-06T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-07T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-07T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-08T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-08T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-09T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-09T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-10T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-10T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-11T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-11T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-12T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-12T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-13T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-13T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-14T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-14T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-15T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-15T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-16T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-16T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-17T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-17T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-18T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-18T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-19T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-19T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-20T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-20T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-21T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-21T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-22T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-22T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-23T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-23T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-24T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-24T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-25T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-25T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-26T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-26T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-27T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-27T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-28T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-28T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-29T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-02-29T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-01T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-01T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-02T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-02T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-03T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-03T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-04T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-04T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-05T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-05T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-06T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-06T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-07T00:00:00Z,0,cases,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-07T00:00:00Z,0,deaths,NA,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-08T00:00:00Z,0,cases,0,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-08T00:00:00Z,0,deaths,0,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-09T00:00:00Z,2,cases,1,NA,NA,NA,2,2,100,100,2.87,0.7,Europe
Albania,2020-03-09T00:00:00Z,0,deaths,1,NA,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-10T00:00:00Z,10,cases,2,0,NA,NA,8,10,80,100,2.87,3.48,Europe
Albania,2020-03-10T00:00:00Z,0,deaths,2,0,NA,NA,0,0,NA,NA,2.87,0,Europe
Albania,2020-03-11T00:00:00Z,12,cases,3,1,NA,NA,2,12,17,100,2.87,4.18,Europe
Albania,2020-03-11T00:00:00Z,1,deaths,3,1,NA,NA,1,1,100,100,2.87,0.35,Europe
Albania,2020-03-12T00:00:00Z,23,cases,4,2,NA,NA,11,23,48,100,2.87,8.01,Europe
Albania,2020-03-12T00:00:00Z,1,deaths,4,2,NA,NA,0,1,0,100,2.87,0.35,Europe
Albania,2020-03-13T00:00:00Z,33,cases,5,3,NA,NA,10,33,30,100,2.87,11.5,Europe
Albania,2020-03-13T00:00:00Z,1,deaths,5,3,NA,NA,0,1,0,100,2.87,0.35,Europe
Albania,2020-03-14T00:00:00Z,38,cases,6,4,NA,NA,5,38,13,100,2.87,13.24,Europe
Albania,2020-03-14T00:00:00Z,1,deaths,6,4,NA,NA,0,1,0,100,2.87,0.35,Europe
Albania,2020-03-15T00:00:00Z,42,cases,7,5,NA,NA,4,42,10,100,2.87,14.63,Europe
Albania,2020-03-15T00:00:00Z,1,deaths,7,5,NA,NA,0,1,0,100,2.87,0.35,Europe
Albania,2020-03-16T00:00:00Z,51,cases,8,6,NA,NA,9,49,18,96,2.87,17.77,Europe
Albania,2020-03-16T00:00:00Z,1,deaths,8,6,NA,NA,0,1,0,100,2.87,0.35,Europe
Albania,2020-03-17T00:00:00Z,55,cases,9,7,NA,NA,4,45,7,82,2.87,19.16,Europe
Albania,2020-03-17T00:00:00Z,1,deaths,9,7,NA,NA,0,1,0,100,2.87,0.35,Europe
